start_time,event_type,worker_id,req_id,duration,end_time
0.0,init,-1,0,0.0,0.0
0.0,do_prefill,0,0,55.82280868760795,55.82280868760795
55.82280868760795,finish_prefill,0,0,0.0,55.82280868760795
55.82280868760795,first_token_visible,0,0,0.0,55.82280868760795
55.82280868760795,wait_handoff,0,0,0.0,55.82280868760795
55.82280868760795,do_handoff,0,0,0.0,55.82280868760795
55.82280868760795,finish_handoff,0,0,0.0,55.82280868760795
55.82280868760795,wait_decode,1,0,0.0,55.82280868760795
55.82280868760795,do_decode,1,0,7.303349840084671,63.126158527692624
63.126158527692624,wait_decode,1,0,0.0,63.126158527692624
63.126158527692624,do_decode,1,0,7.303478428802876,70.4296369564955
70.4296369564955,wait_decode,1,0,0.0,70.4296369564955
70.4296369564955,do_decode,1,0,7.303607017521088,77.73324397401659
77.73324397401659,wait_decode,1,0,0.0,77.73324397401659
77.73324397401659,do_decode,1,0,7.3037356062393,85.03697958025589
85.03697958025589,wait_decode,1,0,0.0,85.03697958025589
85.03697958025589,do_decode,1,0,7.303864194957512,92.3408437752134
92.3408437752134,wait_decode,1,0,0.0,92.3408437752134
92.3408437752134,do_decode,1,0,7.303992783675724,99.64483655888912
99.64483655888912,wait_decode,1,0,0.0,99.64483655888912
99.64483655888912,do_decode,1,0,7.304121372393951,106.94895793128308
106.94895793128308,wait_decode,1,0,0.0,106.94895793128308
106.94895793128308,do_decode,1,0,7.304249961112163,114.25320789239524
114.25320789239524,wait_decode,1,0,0.0,114.25320789239524
114.25320789239524,do_decode,1,0,7.304378549830375,121.55758644222561
121.55758644222561,wait_decode,1,0,0.0,121.55758644222561
121.55758644222561,do_decode,1,0,7.304507138548587,128.8620935807742
128.8620935807742,wait_decode,1,0,0.0,128.8620935807742
128.8620935807742,do_decode,1,0,7.304635727266799,136.166729308041
136.166729308041,wait_decode,1,0,0.0,136.166729308041
136.166729308041,do_decode,1,0,7.304764315985011,143.471493624026
143.471493624026,wait_decode,1,0,0.0,143.471493624026
143.471493624026,do_decode,1,0,7.304892904703223,150.77638652872923
150.77638652872923,wait_decode,1,0,0.0,150.77638652872923
150.77638652872923,do_decode,1,0,7.305021493421435,158.08140802215067
158.08140802215067,wait_decode,1,0,0.0,158.08140802215067
158.08140802215067,do_decode,1,0,7.305150082139647,165.38655810429032
165.38655810429032,wait_decode,1,0,0.0,165.38655810429032
165.38655810429032,do_decode,1,0,7.305278670857859,172.69183677514818
172.69183677514818,wait_decode,1,0,0.0,172.69183677514818
172.69183677514818,do_decode,1,0,7.3054072595760715,179.99724403472425
179.99724403472425,wait_decode,1,0,0.0,179.99724403472425
179.99724403472425,do_decode,1,0,7.305535848294284,187.30277988301853
187.30277988301853,wait_decode,1,0,0.0,187.30277988301853
187.30277988301853,do_decode,1,0,7.305664437012496,194.60844432003103
194.60844432003103,wait_decode,1,0,0.0,194.60844432003103
194.60844432003103,do_decode,1,0,7.305793025730708,201.91423734576173
201.91423734576173,wait_decode,1,0,0.0,201.91423734576173
201.91423734576173,do_decode,1,0,7.30592161444892,209.22015896021065
209.22015896021065,wait_decode,1,0,0.0,209.22015896021065
209.22015896021065,do_decode,1,0,7.306050203167132,216.52620916337779
216.52620916337779,wait_decode,1,0,0.0,216.52620916337779
216.52620916337779,do_decode,1,0,7.306178791885344,223.83238795526313
223.83238795526313,wait_decode,1,0,0.0,223.83238795526313
223.83238795526313,do_decode,1,0,7.306307380603556,231.1386953358667
231.1386953358667,wait_decode,1,0,0.0,231.1386953358667
231.1386953358667,do_decode,1,0,7.306435969321768,238.44513130518845
238.44513130518845,wait_decode,1,0,0.0,238.44513130518845
238.44513130518845,do_decode,1,0,7.30656455803998,245.75169586322843
245.75169586322843,wait_decode,1,0,0.0,245.75169586322843
245.75169586322843,do_decode,1,0,7.306693146758192,253.05838900998663
253.05838900998663,wait_decode,1,0,0.0,253.05838900998663
253.05838900998663,do_decode,1,0,7.306821735476433,260.36521074546306
260.36521074546306,wait_decode,1,0,0.0,260.36521074546306
260.36521074546306,do_decode,1,0,7.306950324194645,267.6721610696577
267.6721610696577,wait_decode,1,0,0.0,267.6721610696577
267.6721610696577,do_decode,1,0,7.307078912912857,274.97923998257056
274.97923998257056,wait_decode,1,0,0.0,274.97923998257056
274.97923998257056,do_decode,1,0,7.307207501631069,282.28644748420163
282.28644748420163,wait_decode,1,0,0.0,282.28644748420163
282.28644748420163,do_decode,1,0,7.307336090349281,289.5937835745509
289.5937835745509,wait_decode,1,0,0.0,289.5937835745509
289.5937835745509,do_decode,1,0,7.440064729965513,297.0338483045164
297.0338483045164,wait_decode,1,0,0.0,297.0338483045164
297.0338483045164,do_decode,1,0,7.440302879944625,304.47415118446105
304.47415118446105,wait_decode,1,0,0.0,304.47415118446105
304.47415118446105,do_decode,1,0,7.440541029923736,311.9146922143848
311.9146922143848,wait_decode,1,0,0.0,311.9146922143848
311.9146922143848,do_decode,1,0,7.440779179902904,319.3554713942877
319.3554713942877,wait_decode,1,0,0.0,319.3554713942877
319.3554713942877,do_decode,1,0,7.4410173298820155,326.7964887241697
326.7964887241697,wait_decode,1,0,0.0,326.7964887241697
326.7964887241697,do_decode,1,0,7.441255479861127,334.23774420403083
334.23774420403083,wait_decode,1,0,0.0,334.23774420403083
334.23774420403083,do_decode,1,0,7.441493629840238,341.67923783387107
341.67923783387107,wait_decode,1,0,0.0,341.67923783387107
341.67923783387107,do_decode,1,0,7.441731779819349,349.1209696136904
349.1209696136904,wait_decode,1,0,0.0,349.1209696136904
349.1209696136904,do_decode,1,0,7.441969929798461,356.5629395434889
356.5629395434889,wait_decode,1,0,0.0,356.5629395434889
356.5629395434889,do_decode,1,0,7.442208079777572,364.00514762326645
364.00514762326645,wait_decode,1,0,0.0,364.00514762326645
364.00514762326645,do_decode,1,0,7.442446229756683,371.44759385302314
371.44759385302314,wait_decode,1,0,0.0,371.44759385302314
371.44759385302314,do_decode,1,0,7.442684379735795,378.89027823275893
378.89027823275893,wait_decode,1,0,0.0,378.89027823275893
378.89027823275893,do_decode,1,0,7.442922529714906,386.33320076247384
386.33320076247384,wait_decode,1,0,0.0,386.33320076247384
386.33320076247384,do_decode,1,0,7.443160679694017,393.77636144216785
393.77636144216785,wait_decode,1,0,0.0,393.77636144216785
393.77636144216785,do_decode,1,0,7.443398829673129,401.219760271841
401.219760271841,wait_decode,1,0,0.0,401.219760271841
401.219760271841,do_decode,1,0,7.44363697965224,408.6633972514932
408.6633972514932,wait_decode,1,0,0.0,408.6633972514932
408.6633972514932,do_decode,1,0,7.443875129631351,416.1072723811246
416.1072723811246,wait_decode,1,0,0.0,416.1072723811246
416.1072723811246,do_decode,1,0,7.4441132796104625,423.55138566073504
423.55138566073504,wait_decode,1,0,0.0,423.55138566073504
423.55138566073504,do_decode,1,0,7.444351429589574,430.9957370903246
430.9957370903246,wait_decode,1,0,0.0,430.9957370903246
430.9957370903246,do_decode,1,0,7.444589579568685,438.4403266698933
438.4403266698933,wait_decode,1,0,0.0,438.4403266698933
438.4403266698933,do_decode,1,0,7.4448277295477965,445.8851543994411
445.8851543994411,wait_decode,1,0,0.0,445.8851543994411
445.8851543994411,do_decode,1,0,7.445065879526908,453.330220278968
453.330220278968,wait_decode,1,0,0.0,453.330220278968
453.330220278968,do_decode,1,0,7.445304029506019,460.775524308474
460.775524308474,wait_decode,1,0,0.0,460.775524308474
460.775524308474,do_decode,1,0,7.44554217948513,468.22106648795915
468.22106648795915,wait_decode,1,0,0.0,468.22106648795915
468.22106648795915,do_decode,1,0,7.445780329464242,475.6668468174234
475.6668468174234,wait_decode,1,0,0.0,475.6668468174234
475.6668468174234,do_decode,1,0,7.446018479443353,483.11286529686674
483.11286529686674,wait_decode,1,0,0.0,483.11286529686674
483.11286529686674,do_decode,1,0,7.446256629422521,490.55912192628927
490.55912192628927,wait_decode,1,0,0.0,490.55912192628927
490.55912192628927,do_decode,1,0,7.4464947794016325,498.0056167056909
498.0056167056909,wait_decode,1,0,0.0,498.0056167056909
498.0056167056909,do_decode,1,0,7.446732929380744,505.45234963507164
505.45234963507164,wait_decode,1,0,0.0,505.45234963507164
505.45234963507164,do_decode,1,0,7.446971079359855,512.8993207144315
512.8993207144315,wait_decode,1,0,0.0,512.8993207144315
512.8993207144315,do_decode,1,0,7.44720922933891,520.3465299437704
520.3465299437704,wait_decode,1,0,0.0,520.3465299437704
520.3465299437704,do_decode,1,0,7.447447379318078,527.7939773230885
527.7939773230885,wait_decode,1,0,0.0,527.7939773230885
527.7939773230885,do_decode,1,0,7.447685529297132,535.2416628523856
535.2416628523856,wait_decode,1,0,0.0,535.2416628523856
535.2416628523856,do_decode,1,0,7.4479236792763,542.6895865316619
542.6895865316619,wait_decode,1,0,0.0,542.6895865316619
542.6895865316619,do_decode,1,0,7.448161829255355,550.1377483609173
550.1377483609173,wait_decode,1,0,0.0,550.1377483609173
550.1377483609173,do_decode,1,0,7.448399979234523,557.5861483401518
557.5861483401518,wait_decode,1,0,0.0,557.5861483401518
557.5861483401518,do_decode,1,0,7.4486381292135775,565.0347864693654
565.0347864693654,wait_decode,1,0,0.0,565.0347864693654
565.0347864693654,do_decode,1,0,7.448876279192746,572.4836627485581
572.4836627485581,wait_decode,1,0,0.0,572.4836627485581
572.4836627485581,do_decode,1,0,7.449114429171914,579.93277717773
579.93277717773,wait_decode,1,0,0.0,579.93277717773
579.93277717773,do_decode,1,0,7.449352579150968,587.382129756881
587.382129756881,wait_decode,1,0,0.0,587.382129756881
587.382129756881,do_decode,1,0,7.449590729130136,594.8317204860111
594.8317204860111,wait_decode,1,0,0.0,594.8317204860111
594.8317204860111,do_decode,1,0,7.449828879109191,602.2815493651203
602.2815493651203,wait_decode,1,0,0.0,602.2815493651203
602.2815493651203,do_decode,1,0,7.450067029088359,609.7316163942087
609.7316163942087,wait_decode,1,0,0.0,609.7316163942087
609.7316163942087,do_decode,1,0,7.4503051790674135,617.1819215732761
617.1819215732761,wait_decode,1,0,0.0,617.1819215732761
617.1819215732761,do_decode,1,0,7.450543329046582,624.6324649023227
624.6324649023227,wait_decode,1,0,0.0,624.6324649023227
624.6324649023227,do_decode,1,0,7.450781479025636,632.0832463813483
632.0832463813483,wait_decode,1,0,0.0,632.0832463813483
632.0832463813483,do_decode,1,0,7.451019629004804,639.5342660103531
639.5342660103531,wait_decode,1,0,0.0,639.5342660103531
639.5342660103531,do_decode,1,0,7.451257778983859,646.985523789337
646.985523789337,wait_decode,1,0,0.0,646.985523789337
646.985523789337,do_decode,1,0,7.594051630628769,654.5795754199657
654.5795754199657,wait_decode,1,0,0.0,654.5795754199657
654.5795754199657,do_decode,1,0,7.59439934186878,662.1739747618345
662.1739747618345,wait_decode,1,0,0.0,662.1739747618345
662.1739747618345,do_decode,1,0,7.59474705310879,669.7687218149433
669.7687218149433,wait_decode,1,0,0.0,669.7687218149433
669.7687218149433,do_decode,1,0,7.595094764348801,677.3638165792921
677.3638165792921,wait_decode,1,0,0.0,677.3638165792921
677.3638165792921,do_decode,1,0,7.595442475588811,684.9592590548809
684.9592590548809,wait_decode,1,0,0.0,684.9592590548809
684.9592590548809,do_decode,1,0,7.595790186828822,692.5550492417098
692.5550492417098,wait_decode,1,0,0.0,692.5550492417098
692.5550492417098,do_decode,1,0,7.596137898068832,700.1511871397786
700.1511871397786,wait_decode,1,0,0.0,700.1511871397786
700.1511871397786,do_decode,1,0,7.596485609308843,707.7476727490874
707.7476727490874,wait_decode,1,0,0.0,707.7476727490874
707.7476727490874,do_decode,1,0,7.596833320548853,715.3445060696363
715.3445060696363,wait_decode,1,0,0.0,715.3445060696363
715.3445060696363,do_decode,1,0,7.597181031788864,722.9416871014251
722.9416871014251,wait_decode,1,0,0.0,722.9416871014251
722.9416871014251,do_decode,1,0,7.5975287430288745,730.539215844454
730.539215844454,wait_decode,1,0,0.0,730.539215844454
730.539215844454,do_decode,1,0,7.597876454268885,738.1370922987229
738.1370922987229,wait_decode,1,0,0.0,738.1370922987229
738.1370922987229,do_decode,1,0,7.598224165508896,745.7353164642318
745.7353164642318,wait_decode,1,0,0.0,745.7353164642318
745.7353164642318,do_decode,1,0,7.598571876748906,753.3338883409807
753.3338883409807,wait_decode,1,0,0.0,753.3338883409807
753.3338883409807,do_decode,1,0,7.598919587988917,760.9328079289696
760.9328079289696,wait_decode,1,0,0.0,760.9328079289696
760.9328079289696,do_decode,1,0,7.599267299228927,768.5320752281986
768.5320752281986,wait_decode,1,0,0.0,768.5320752281986
768.5320752281986,do_decode,1,0,7.599615010468938,776.1316902386675
776.1316902386675,wait_decode,1,0,0.0,776.1316902386675
776.1316902386675,do_decode,1,0,7.599962721708948,783.7316529603764
783.7316529603764,wait_decode,1,0,0.0,783.7316529603764
783.7316529603764,do_decode,1,0,7.600310432948959,791.3319633933254
791.3319633933254,wait_decode,1,0,0.0,791.3319633933254
791.3319633933254,do_decode,1,0,7.600658144188969,798.9326215375144
798.9326215375144,wait_decode,1,0,0.0,798.9326215375144
798.9326215375144,do_decode,1,0,7.60100585542898,806.5336273929433
806.5336273929433,wait_decode,1,0,0.0,806.5336273929433
806.5336273929433,do_decode,1,0,7.60135356666899,814.1349809596123
814.1349809596123,wait_decode,1,0,0.0,814.1349809596123
814.1349809596123,do_decode,1,0,7.601701277909001,821.7366822375213
821.7366822375213,wait_decode,1,0,0.0,821.7366822375213
821.7366822375213,do_decode,1,0,7.602048989149125,829.3387312266705
829.3387312266705,wait_decode,1,0,0.0,829.3387312266705
829.3387312266705,do_decode,1,0,7.602396700389136,836.9411279270596
836.9411279270596,wait_decode,1,0,0.0,836.9411279270596
836.9411279270596,do_decode,1,0,7.602744411629146,844.5438723386887
844.5438723386887,wait_decode,1,0,0.0,844.5438723386887
844.5438723386887,do_decode,1,0,7.603092122869157,852.1469644615579
852.1469644615579,wait_decode,1,0,0.0,852.1469644615579
852.1469644615579,do_decode,1,0,7.603439834109167,859.7504042956671
859.7504042956671,wait_decode,1,0,0.0,859.7504042956671
859.7504042956671,do_decode,1,0,7.603787545349178,867.3541918410162
867.3541918410162,wait_decode,1,0,0.0,867.3541918410162
867.3541918410162,do_decode,1,0,7.604135256589188,874.9583270976054
874.9583270976054,wait_decode,1,0,0.0,874.9583270976054
874.9583270976054,do_decode,1,0,7.604482967829199,882.5628100654346
882.5628100654346,wait_decode,1,0,0.0,882.5628100654346
882.5628100654346,do_decode,1,0,7.6048306790692095,890.1676407445038
890.1676407445038,wait_decode,1,0,0.0,890.1676407445038
890.1676407445038,do_decode,1,0,7.60517839030922,897.7728191348131
897.7728191348131,wait_decode,1,0,0.0,897.7728191348131
897.7728191348131,do_decode,1,0,7.605526101549231,905.3783452363623
905.3783452363623,wait_decode,1,0,0.0,905.3783452363623
905.3783452363623,do_decode,1,0,7.605873812789241,912.9842190491515
912.9842190491515,wait_decode,1,0,0.0,912.9842190491515
