backend,model_type,pd,rate,target,attainment,tp_prefill,pp_prefill,tp_decode,pp_decode
vllm_ascend,LLAMA-2-7B,prefill,1.0,80.0,5.833333333333333,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,1.0,40.0,100.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,both,1.0,"(80.0, 40.0)",5.833333333333333,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,1.0,120.0,30.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,1.0,60.0,100.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,both,1.0,"(120.0, 60.0)",30.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,1.0,160.0,58.333333333333336,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,1.0,80.0,100.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,both,1.0,"(160.0, 80.0)",58.333333333333336,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,1.0,200.0,80.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,1.0,100.0,100.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,both,1.0,"(200.0, 100.0)",80.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,1.0,240.0,94.16666666666667,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,1.0,120.0,100.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,both,1.0,"(240.0, 120.0)",94.16666666666667,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,1.0,280.0,96.66666666666667,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,1.0,140.0,100.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,both,1.0,"(280.0, 140.0)",96.66666666666667,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,1.0,206.68807920818796,85.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,1.0,20.804562685313382,85.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,1.0,226.31627010651957,90.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,1.0,21.02989069231208,90.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,1.0,241.9701861148511,95.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,1.0,21.514952604641145,95.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,1.0,386.0060578087634,98.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,1.0,21.884951654889964,98.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,1.0,464.7153204260832,99.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,1.0,22.12537613800967,99.0,1,1,1,1
