model_key,source_file,batch_id,batch_size,sum_prompt_len,max_prompt_len,sum_prompt_len_sq,duration_ms
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-321,1,2,2,4,31.382462941110134
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-322,1,12,12,144,25.631479918956757
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-323,1,8,8,64,22.163848159834743
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-324,1,6,6,36,26.360151125118136
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-325,1,2,2,4,26.065505109727383
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-326,1,14,14,196,29.470045119524002
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-327,1,12,12,144,26.49646787904203
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-328,1,16,16,256,25.364819914102554
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-329,1,4,4,16,29.77951499633491
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-330,1,3,3,9,24.881843011826277
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-331,1,9,9,81,25.746593018993735
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-332,1,13,13,169,27.631609002128243
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-333,1,6,6,36,26.189357042312622
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-334,1,5,5,25,27.9821390286088
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-335,1,4,4,16,27.561431983485818
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-336,1,7,7,49,24.36198480427265
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-337,1,8,8,64,25.51149995997548
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-338,1,15,15,225,22.539508994668722
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-339,1,4,4,16,29.860028997063637
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-340,1,7,7,49,21.14915708079934
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-341,1,15,15,225,24.64137296192348
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-342,1,16,16,256,27.596455067396164
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-343,1,15,15,225,27.3967741522938
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-344,1,15,15,225,26.18329506367445
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-345,1,13,13,169,28.520192950963974
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-346,1,1,1,1,6.065272027626634
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-347,1,16,16,256,27.494790963828564
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-348,1,5,5,25,26.9947680644691
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-349,1,5,5,25,26.853500166907907
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-350,1,13,13,169,27.28359797038138
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-351,1,8,8,64,26.255449978634715
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-352,1,13,13,169,27.033481979742646
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-353,1,13,13,169,27.218130882829428
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-354,1,16,16,256,24.448461132124066
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-355,1,13,13,169,25.353070115670562
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-356,1,2,2,4,24.94575595483184
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-357,1,16,16,256,24.809504859149456
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-358,1,8,8,64,26.721384841948748
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-359,1,7,7,49,25.819274131208658
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-360,1,15,15,225,30.94357717782259
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-361,1,4,4,16,30.66676203161478
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-362,1,14,14,196,31.73718322068453
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-363,1,14,14,196,28.51745206862688
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-364,1,6,6,36,33.10503112152219
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-365,1,3,3,9,28.304636012762785
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-366,1,16,16,256,34.37755908817053
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-367,1,7,7,49,33.33432413637638
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-368,1,11,11,121,24.70192196778953
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-369,1,11,11,121,34.81105202808976
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-370,1,10,10,100,29.36534397304058
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-371,1,13,13,169,32.23704895935953
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-372,1,6,6,36,38.24759810231626
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-373,1,10,10,100,34.87808885984123
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-374,1,5,5,25,35.775959957391024
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-375,1,3,3,9,34.32044596411288
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-376,2,28,16,400,48.69493702426553
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-377,1,5,5,25,29.75103398784995
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-378,1,15,15,225,31.66594007052481
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-379,1,12,12,144,31.47220704704523
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-380,1,11,11,121,38.01623219624162
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-381,1,11,11,121,35.005863988772035
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-382,1,15,15,225,31.464515021070838
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-383,1,12,12,144,31.530014937743545
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-384,1,7,7,49,31.19777492247522
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-385,1,7,7,49,31.158331083133817
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-386,1,14,14,196,34.49066705070436
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-387,1,9,9,81,34.99111905694008
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-388,1,1,1,1,6.212595151737332
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-389,1,15,15,225,34.932391019538045
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-390,1,14,14,196,33.460716949775815
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-391,1,6,6,36,36.15595982410014
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-392,1,9,9,81,29.915714170783758
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-393,1,14,14,196,26.171241886913776
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-394,1,14,14,196,28.09363603591919
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-395,1,3,3,9,28.002901934087276
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-396,1,10,10,100,26.081401156261563
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-397,1,9,9,81,30.503429006785154
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-398,1,13,13,169,27.873910032212734
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-399,1,7,7,49,23.875880055129528
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-400,1,9,9,81,24.936928180977702
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-401,1,12,12,144,25.5040368065238
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-402,1,10,10,100,29.40672216936946
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-403,1,7,7,49,25.835071923211217
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-404,1,9,9,81,28.50882802158594
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-405,1,1,1,1,6.084874039515853
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-406,1,9,9,81,28.594022151082754
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-407,1,14,14,196,27.533347951248288
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-408,1,12,12,144,25.488211074844003
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-409,1,5,5,25,26.757413987070322
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-410,1,12,12,144,27.433838928118348
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-411,1,14,14,196,27.59095304645598
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-412,1,3,3,9,27.70722797140479
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-413,1,12,12,144,22.600889904424548
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-414,1,11,11,121,28.3456111792475
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-415,1,1,1,1,6.008086027577519
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-416,1,5,5,25,29.47662095539272
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-417,1,1,1,1,6.124919978901744
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-418,1,11,11,121,31.320953043177724
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-419,1,4,4,16,30.319548910483718
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-420,1,14,14,196,27.97991712577641
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-421,1,16,16,256,27.534957975149155
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-422,1,12,12,144,27.906300034374
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-423,1,3,3,9,25.121185928583145
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-424,1,9,9,81,25.693192845210433
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-425,1,2,2,4,27.75726397521794
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-426,1,3,3,9,26.690838858485222
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-427,1,7,7,49,23.28737499192357
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-428,1,10,10,100,28.097413014620543
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-429,1,5,5,25,26.625695871189237
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-430,1,10,10,100,29.468093067407608
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-431,1,9,9,81,45.593003975227475
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-432,1,12,12,144,25.78720194287598
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-433,1,14,14,196,33.46531908027828
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-434,1,9,9,81,28.64107396453619
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-435,1,11,11,121,22.601920878514647
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-436,1,15,15,225,29.99465400353074
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-437,1,9,9,81,25.75326501391828
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-438,1,4,4,16,26.86656010337174
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-439,1,10,10,100,27.325144037604332
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-440,1,2,2,4,28.36074400693178
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-441,1,12,12,144,28.483481146395206
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-442,1,8,8,64,21.357005927711725
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-443,1,6,6,36,30.898194992914796
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-444,1,2,2,4,32.51297399401665
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-445,1,14,14,196,31.405610963702202
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-446,1,12,12,144,26.51861822232604
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-447,1,16,16,256,22.6117551792413
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-448,1,4,4,16,30.238592997193336
/users/rh/.cache/modelscope/hub/models/LLM-Research/Llama-3.2-3B/converted_bin_v2,/users/rh/cuda_data/fit/llama_3B/prefill_batch_trace.jsonl.gz,1028674-449,1,3,3,9,25.64118104055524
