backend,model_type,pd,rate,target,attainment,tp_prefill,pp_prefill,tp_decode,pp_decode
vllm_ascend,LLAMA-2-7B,prefill,2.5,80.0,5.833333333333333,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,2.5,40.0,99.16666666666667,1,1,1,1
vllm_ascend,LLAMA-2-7B,both,2.5,"(80.0, 40.0)",5.833333333333333,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,2.5,120.0,25.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,2.5,60.0,100.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,both,2.5,"(120.0, 60.0)",25.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,2.5,160.0,41.66666666666667,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,2.5,80.0,100.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,both,2.5,"(160.0, 80.0)",41.66666666666667,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,2.5,200.0,65.83333333333333,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,2.5,100.0,100.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,both,2.5,"(200.0, 100.0)",65.83333333333333,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,2.5,240.0,81.66666666666667,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,2.5,120.0,100.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,both,2.5,"(240.0, 120.0)",81.66666666666667,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,2.5,280.0,88.33333333333333,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,2.5,140.0,100.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,both,2.5,"(280.0, 140.0)",88.33333333333333,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,2.5,260.8355485642088,85.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,2.5,27.88192394906176,85.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,2.5,292.0273399477836,90.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,2.5,28.694041117925735,90.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,2.5,360.45673209929527,95.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,2.5,29.507672434857106,95.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,2.5,487.79395969510983,98.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,2.5,30.943533044875867,98.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,prefill,2.5,565.9516677271937,99.0,1,1,1,1
vllm_ascend,LLAMA-2-7B,decode,2.5,31.652115162748878,99.0,1,1,1,1
