backend,model_type,pd,rate,target,attainment,tp_prefill,pp_prefill,tp_decode,pp_decode
vllm_ascend,LLAMA-3.1-8B,prefill,3.0,80.0,15.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.0,40.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,3.0,"(80.0, 40.0)",15.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.0,120.0,39.166666666666664,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.0,60.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,3.0,"(120.0, 60.0)",39.166666666666664,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.0,160.0,72.5,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.0,80.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,3.0,"(160.0, 80.0)",72.5,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.0,200.0,90.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.0,100.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,3.0,"(200.0, 100.0)",90.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.0,240.0,95.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.0,120.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,3.0,"(240.0, 120.0)",95.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.0,181.42776731396398,85.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.0,19.00555155275455,85.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.0,199.79236013135034,90.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.0,19.487627059860856,90.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.0,223.17212975071837,95.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.0,19.912100478269476,95.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.0,398.2904953384076,98.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.0,20.212195764728055,98.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.0,488.6287511101162,99.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.0,20.253388424367795,99.0,1,1,1,1
