backend,model_type,pd,rate,target,attainment,tp_prefill,pp_prefill,tp_decode,pp_decode
vllm_ascend,LLAMA-3.1-8B,prefill,1.5,80.0,25.833333333333336,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,1.5,40.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,1.5,"(80.0, 40.0)",25.833333333333336,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,1.5,120.0,69.16666666666667,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,1.5,60.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,1.5,"(120.0, 60.0)",69.16666666666667,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,1.5,160.0,91.66666666666666,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,1.5,80.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,1.5,"(160.0, 80.0)",91.66666666666666,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,1.5,200.0,97.5,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,1.5,100.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,1.5,"(200.0, 100.0)",97.5,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,1.5,240.0,97.5,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,1.5,120.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,1.5,"(240.0, 120.0)",97.5,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,1.5,143.56725583886663,85.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,1.5,16.283142648478886,85.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,1.5,150.02198948868536,90.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,1.5,16.508217779464538,90.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,1.5,164.11219972261816,95.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,1.5,16.58832350210406,95.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,1.5,278.9459704291779,98.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,1.5,16.648748648226476,98.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,1.5,353.71016109413137,99.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,1.5,16.662337064484674,99.0,1,1,1,1
