backend,model_type,pd,rate,target,attainment,tp_prefill,pp_prefill,tp_decode,pp_decode
vllm_ascend,LLAMA-3.1-8B,prefill,3.5,80.0,20.833333333333336,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.5,40.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,3.5,"(80.0, 40.0)",20.833333333333336,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.5,120.0,53.333333333333336,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.5,60.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,3.5,"(120.0, 60.0)",53.333333333333336,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.5,160.0,84.16666666666667,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.5,80.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,3.5,"(160.0, 80.0)",84.16666666666667,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.5,200.0,94.16666666666667,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.5,100.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,3.5,"(200.0, 100.0)",94.16666666666667,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.5,240.0,97.5,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.5,120.0,100.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,both,3.5,"(240.0, 120.0)",97.5,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.5,163.12816683313395,85.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.5,18.404885870594367,85.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.5,170.59979001311115,90.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.5,18.965502885511363,90.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.5,203.17082416373628,95.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.5,19.308483901745713,95.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.5,344.06240676068063,98.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.5,19.57936381055486,98.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,prefill,3.5,423.0438872027494,99.0,1,1,1,1
vllm_ascend,LLAMA-3.1-8B,decode,3.5,19.64796702506981,99.0,1,1,1,1
